Game,Similar1,Score1,Similar2,Score2,Similar3,Score3
Final Fantasy Tactics,Parasite Eve,0.9940363950579563,Xenogears,0.9652499790634693,SaGa Frontier,0.964967146358803
Twisted Metal 2,Jet Moto 2,0.9723281900925638,Jet Moto,0.9628223842560927,ATV Offroad Fury,0.887943781585018
Halo: Combat Evolved Anniversary,Crackdown,0.9546532811358852,Gears of War: Judgment,0.9430090771374278,Gears of War 3,0.9141404993551224
Need for Speed Carbon: Own the City,Medal of Honor Heroes,0.9422430545954057,Midnight Club 3: DUB Edition,0.9373625593754553,Gran Turismo (PSP),0.9127361640551064
The Sims: Bustin' Out,The Sims,0.987359699311614,The Urbz: Sims in the City,0.9424826730722943,The Sims: Unleashed,0.900171571161545
Riven: The Sequel to Myst,Doom II: Hell on Earth,0.8540374707262981,Microsoft Flight Simulator,0.8366950302391428,Monopoly,0.8281118396909259
Tom Clancy's Rainbow Six: Vegas 2,Tom Clancy's Rainbow Six: Vegas,0.9741412690071728,Far Cry 3,0.9169521239470628,Borderlands,0.897103306621241
Sonic Adventure,Sonic the Hedgehog,0.8500078106421765,Sonic Advance,0.8450388699925313,Sonic Adventure 2 Battle,0.8402014708586247
Ice Hockey,Metroid,0.9537205213082197,Nintendo World Cup,0.9515636901432791,Golf,0.9397076523399587
pro evolution soccer 2011,Pro Evolution Soccer 2010,0.9767113545347773,PES 2009: Pro Evolution Soccer,0.9631075883358065,Pro Evolution Soccer 2013,0.9395004140727754
Dragon Ball Z: Budokai 2,Dragon Ball Z: Budokai,0.9890684129219349,Dragon Ball Z: Budokai 3,0.9578293268445662,Dragon Ball Z: Budokai Tenkaichi,0.9495788441275776
ATV Offroad Fury,Twisted Metal: Black,0.9415887545641868,ATV Offroad Fury 2,0.8929165960114294,Midnight Club: Street Racing,0.892610181108154
Dino Crisis,Devil May Cry,0.8891662295715581,Resident Evil 3: Nemesis,0.8749719728954196,Resident Evil 2,0.8735407086802172
Minecraft,Halo: The Master Chief Collection,0.908634032623372,Halo 5: Guardians,0.8988613560612129,Forza Motorsport 5,0.8903207644355049
Need for Speed: ProStreet,FIFA Soccer 08,0.9891828830049765,FIFA Soccer 09,0.9867935705845244,Need For Speed: Undercover,0.9860659593495791
Madden NFL 16,Madden NFL 15,0.9529209397256502,NBA 2K16,0.9174255629975852,Madden NFL 13,0.902615687316584
Tetris Plus,Pac-Man,0.8698243337694122,Pitfall!,0.846478532674167,Twisted Metal 2,0.845307501792062
Pro Wrestling,Mario Bros.,0.971180798393201,Tennis,0.9700251410098215,Baseball,0.9640298704417398
Theme Hospital,Sim Theme Park,0.9972759289903447,Command & Conquer: Red Alert 2,0.951808363439572,The Sims: Hot Date,0.8859858120294589
Frogger's Adventures: Temple of the Frog,Duck Hunt,0.8187528290080976,Yu-Gi-Oh! The Eternal Duelist Soul,0.8000746959823031,Madden NFL 2005,0.7880247987312554
Need for Speed (2015),Need for Speed Rivals,0.9632962481408172,DriveClub,0.9289357194742243,FIFA 14,0.928752667270542
Zumba Fitness,NBA 2K13,0.8779006671796743,Madden NFL 13,0.870744373259785,NBA 2K14,0.8698509205064311
LEGO Indiana Jones: The Original Adventures,Star Wars: The Force Unleashed,0.9851274122153167,Star Wars The Clone Wars: Lightsaber Duels,0.9559474250586311,LEGO Star Wars III: The Clone Wars,0.9441504251410946
Monopoly,The Sims: Livin Large,0.8598234176349664,Doom II: Hell on Earth,0.8496161474537497,Monopoly,0.8413707351049303
Batman: Arkham Origins,LEGO Marvel Super Heroes,0.9927126676576123,LEGO Harry Potter: Years 1-4,0.9398757417297788,Batman: Arkham City,0.9251873405571405
Dead Island,Saints Row IV,0.9579137108424289,Assassin's Creed IV: Black Flag,0.9005251194713992,Batman: Arkham Asylum,0.887694677430477
Guitar Hero,Sonic Mega Collection Plus,0.8320063502248476,Namco Museum,0.8138966287255418,Guitar Hero II,0.811381837724749
LEGO Star Wars: The Complete Saga,Star Wars: The Force Unleashed,0.9978985216767206,Star Wars: The Force Unleashed II,0.9215294269574186,Star Wars Episode III: Revenge of the Sith,0.9096710755299753
Kinect: Disneyland Adventures,Dance Central 2,0.9947835937693535,Dance Central,0.8904341057162015,Just Dance 3,0.8732156771446309
WCW/nWo Revenge,WCW vs. nWo: World Tour,0.9711423295834041,WWF No Mercy,0.964493328012878,WWF WrestleMania 2000,0.9613678898761424
Bloodborne,inFAMOUS: Second Son,0.9708005071308967,Uncharted: The Nathan Drake Collection,0.9220829185639643,The Last of Us,0.9043301382087746
NBA 2K15,NBA 2K16,0.9633400923645153,Madden NFL 16,0.9027170461820597,NBA 2K14,0.893411870575784
Madden NFL 11,Madden NFL 10,0.9978838729780181,Madden NFL 12,0.9971905013528822,Madden NFL 13,0.9936286005798385
Yu-Gi-Oh! The Duelists of the Roses,Dance Dance Revolution Extreme,0.8807152604400041,Namco Museum: 50th Anniversary,0.8784643114456746,Sonic Mega Collection Plus,0.8753195235892095
Madden NFL 08,Madden NFL 09,0.9956745460056572,Madden NFL 10,0.9910983371785346,Madden NFL 11,0.9857096469479161
Half-Life 2,Half-Life,0.9588218110422295,Duck Hunt,0.8391180212299747,Space Invaders,0.7993116705070523
The Incredibles,Finding Nemo,0.931752976268726,The Getaway,0.9145221891731539,Star Wars Episode III: Revenge of the Sith,0.9109379000691791
Tony Hawk's Underground 2,Tony Hawk's Pro Skater 4,0.9739590920031962,Tony Hawk's American Wasteland (Old all region sales),0.9713279744879108,Tony Hawk's Underground,0.9666200601280319
Madden NFL 10,Madden NFL 11,0.9978838729780181,Madden NFL 12,0.9908622444914003,Madden NFL 09,0.9888496424385641
Kinect Sports: Season Two,Kinect Sports,0.9053667606118309,Halo: Combat Evolved Anniversary,0.8912301079154767,Skate 3,0.8907862490139046
Kirby's Dream Land 2,Super Mario Bros.: The Lost Levels,0.9574868056123176,Donkey Kong Country 3: Dixie Kong's Double Trouble!,0.9533414345441547,Golf,0.9477920251542677
LEGO Harry Potter: Years 1-4,LEGO Batman: The Videogame,0.9643500306045487,LEGO Harry Potter: Years 1-4,0.895277510916468,Toy Story 3: The Video Game,0.8889663760954042
Donkey Kong Land II,Wario Land II,0.9547688985666376,Donkey Kong Country,0.9544835320399482,Wario Land 3,0.9422235902247826
Dragon Warrior Monsters,Yu-Gi-Oh: Duel Monsters 4,0.9812888008161319,Dragon Quest VI: Maboroshi no Daichi,0.9735880364306649,Dragon Warrior III,0.973236051235506
Midnight Club: Los Angeles,Borderlands,0.8944836034557134,The Elder Scrolls IV: Oblivion,0.8705321831357995,Midnight Club: Los Angeles,0.8685369765619302
Skylanders SWAP Force,Skylanders Giants,0.8991448115958378,Skylanders: Spyro's Adventure,0.8857633380254949,Epic Mickey,0.8463076080012433
WWE SmackDown vs Raw 2008,FIFA Soccer 08,0.9720065241202008,Gran Turismo 4,0.9685118236529534,Need for Speed: ProStreet,0.9682439950577936
My Fitness Coach,Shaun White Snowboarding: Road Trip,0.9713545142695886,Your Shape featuring Jenny McCarthy,0.9428197285492723,EA Sports Active,0.8960084705245805
Resident Evil - Code: Veronica X,Devil May Cry 3: Dante's Awakening,0.9719831244034716,Devil May Cry 2,0.955198308056812,Devil May Cry,0.9545217501524925
The Sims 3,Skate 3,0.8965572813379585,Battlefield 4,0.8930471361097889,Battlefield: Bad Company 2,0.8873866691343564
The Legend of Zelda: Majora's Mask 3D,The Legend of Zelda: A Link Between Worlds,0.9571145461786256,Kid Icarus: Uprising,0.9270691142351001,Pokemon Rumble Blast,0.9011566887429621
NBA 2K16,NBA 2K15,0.9777230526190821,Madden NFL 16,0.9174255629975852,NBA 2K14,0.8997782835021964
Just Dance Kids,Michael Jackson: The Experience,0.9373208877341576,Just Dance 2014,0.9279572697393911,Just Dance 2015,0.9264650983956256
Mario Tennis,Golf,0.9253076443519219,Mario Party 3,0.923689212013431,Pokémon Stadium 2,0.922912456006485
Grand Theft Auto,Grand Theft Auto 2,0.9702903325625554,Tomb Raider: The Last Revelation,0.9056236209499755,Tomb Raider III: Adventures of Lara Croft,0.9032007247113751
James Bond 007: Everything or Nothing,James Bond 007: Nightfire,0.9786940126592216,Medal of Honor: European Assault (All Region sales),0.9699458386742827,James Bond 007: Agent Under Fire,0.9480109535534358
WarioWare Touched!,Tetris DS,0.9772480220770411,Rhythm Heaven,0.9422878832226768,English Training: Have Fun Improving Your Skills!,0.9303891826771793
Need For Speed: High Stakes,Need for Speed III: Hot Pursuit,0.9865899005145059,NASCAR 2000,0.9573269284271015,Sled Storm,0.9540598721271589
Chrono Trigger,Final Fantasy V,0.9978809491654606,Final Fantasy III,0.9933051279147507,Secret of Mana,0.9853032226130397
Cool Boarders 3,NFL GameDay 2000,0.9460949577699962,NFL GameDay 99,0.9388891284255787,Cool Boarders 4,0.8895868186048803
LEGO Marvel Super Heroes,Batman: Arkham Origins,0.9880544081313558,LEGO Batman 2: DC Super Heroes,0.9820960441963247,LEGO Harry Potter: Years 1-4,0.9610073733189286
Guild Wars 2,Batman: Arkham Knight,0.8470163490526971,Diablo III,0.8439976275772172,Assassin's Creed Syndicate,0.8433843974312992
Pokemon Ranger: Shadows of Almia,Pokemon Mystery Dungeon: Explorers of Sky,0.9659730099137478,Pokemon Mystery Dungeon: Explorers of Time/Explorers of Darkness,0.9368789874444208,Mario & Luigi: Bowser's Inside Story,0.9361956669167996
Dead Island,Saints Row IV,0.9180507772864157,Batman: Arkham Origins,0.8906116736465871,Saints Row: The Third,0.8867524895080858
Tomb Raider II,Tomb Raider: The Last Revelation,0.9097848327067576,Tomb Raider III: Adventures of Lara Croft,0.9044640767349625,Tomb Raider,0.8852570717498688
God of War: Ascension,inFAMOUS 2,0.9812647337784617,inFAMOUS,0.9559585466387702,God of War Collection,0.9501407252048626
Need for Speed Underground 2,Need for Speed Underground,0.9748909679254033,Burnout 3: Takedown,0.9267785281287085,Need for Speed: Most Wanted,0.869979317907774
Pro Evolution Soccer 2010,PES 2009: Pro Evolution Soccer,0.9937119968883603,pro evolution soccer 2011,0.9767113545347773,Pro Evolution Soccer 2008,0.9618368417456751
Just Dance 2015,Just Dance 2014,0.957099252163204,Rayman Raving Rabbids: TV Party,0.9314339928648313,Just Dance Kids,0.9264650983956256
Yokai Watch Busters,Yokai Watch 2 Shinuchi,0.9832102150187041,Monster Hunter X,0.9809057256722576,Yokai Watch 2 Ganso/Honke,0.9696350045048264
Mario Bros.,Kid Icarus,0.987190255113773,Tennis,0.9772086037648829,Soccer,0.973706913878233
FIFA Soccer 09,FIFA Soccer 08,0.9982701212231445,FIFA Soccer 10,0.9941597228189356,PES 2009: Pro Evolution Soccer,0.9867995158072739
Star Wars: The Force Unleashed,LEGO Star Wars: The Complete Saga,0.9978985216767206,Star Wars: The Force Unleashed II,0.9424161023246542,Assassin's Creed: Revelations,0.898215336483714
Borderlands 2,BioShock Infinite,0.9824997516427714,Max Payne 3,0.9747090140342215,Borderlands,0.9723649744860346
TOCA Touring Car Championship,Colin McRae Rally,0.9910114543033405,TOCA 2: Touring Cars,0.9598460084312624,Colin McRae Rally 2.0,0.8853604591306685
Paper Mario: Sticker Star,Fire Emblem: Awakening,0.9912791813901798,Mario & Luigi: Dream Team,0.9714903281220292,Bravely Default: Flying Fairy,0.9497124455020594
Sonic's Ultimate Genesis Collection,Guitar Hero III: Legends of Rock,0.8780002828730364,Guitar Hero: World Tour,0.8685590106901037,Super Monkey Ball: Banana Blitz,0.8368300365294451
Super Monkey Ball: Banana Blitz,Sonic and the Secret Rings,0.8946173604989178,Carnival Games,0.8882575752086692,Sonic Mega Collection Plus,0.8832422595545695
Kirby: Nightmare in Dream Land,Kirby & the Amazing Mirror,0.9838421144335227,Super Mario World 2: Yoshi's Island,0.9231236989838228,Super Mario World 2: Yoshi's Island,0.9132254661648678
Wario Land 4,Donkey Kong Country,0.9401778307115746,Super Mario World 2: Yoshi's Island,0.9356182939182967,Super Mario Advance,0.883314256303138
Guitar Hero III: Legends of Rock,Guitar Hero: World Tour,0.9894948489245632,Guitar Hero: On Tour,0.8838042086083274,Guitar Hero: World Tour,0.8832034376855258
Call of Duty 3,Call of Duty: World at War,0.9831953206372406,Call of Duty: Modern Warfare: Reflex Edition,0.933737918567112,Call of Duty: Black Ops,0.909333304162347
Resident Evil 4,Resident Evil: The Umbrella Chronicles,0.9152590870489958,Resident Evil 5,0.875798039666625,LEGO Batman: The Videogame,0.8650513547257054
Minecraft,Wii Party,0.8283223319774984,Splatoon,0.8282745648030183,Tomodachi Life,0.8200329065655524
Onimusha 2: Samurai's Destiny,Street Fighter II: The World Warrior,0.897117855585302,Street Fighter II Turbo,0.8934952387635595,Hot Shots Golf 3,0.887842269153126
Cool Boarders 2,Cool Boarders 3,0.8889268917418371,NFL GameDay 98,0.828101351372565,Madden NFL 2000,0.8226530064654698
Paper Mario: The Thousand-Year Door,Pokémon Colosseum,0.9498804505946451,Final Fantasy: Crystal Chronicles,0.9262261164227912,Pokemon XD: Gale of Darkness,0.9201200219767891
Madden NFL 12,Madden NFL 11,0.9971905013528822,Madden NFL 13,0.9951571190389981,Madden NFL 10,0.9908622444914003
Monster Hunter Tri,Monster Hunter 4 Ultimate,0.9250909106389937,Monster Hunter Tri,0.9241651365258733,Super Mario All-Stars: Limited Edition,0.913955575794426
Dissidia: Final Fantasy,Kingdom Hearts: Birth by Sleep,0.9062825947686949,Crisis Core: Final Fantasy VII,0.8832238799458234,Final Fantasy XIII,0.880290881477443
Sonic Advance,Sonic Advance 2,0.9850180420124115,Sonic Adventure 2 Battle,0.8566457405171994,Spyro: Season of Ice,0.8450634837305672
Spyro: Season of Ice,Spyro 2: Season of Flame,0.9765900946709197,Crash Bandicoot 2: N-Tranced,0.9441205492123005,Crash Bandicoot: The Huge Adventure,0.8499496851056858
Teenage Mutant Ninja Turtles II: The Arcade Game,Teenage Mutant Ninja Turtles III: The Manhattan Project,0.9718899721030922,Teenage Mutant Ninja Turtles,0.8965369072401139,Mega Man 2,0.8773450528139514
LEGO Indiana Jones: The Original Adventures,LEGO Indiana Jones 2: The Adventure Continues,0.9056711147461397,Kung Fu Panda,0.9034946045821108,Kung Fu Panda,0.8870906616146855
Dance Dance Revolution X2,Dance Dance Revolution X,0.9871309347613668,Dance Dance Revolution Extreme,0.9561951431450898,DDRMAX2: Dance Dance Revolution,0.9020344880918973
New Super Luigi U,Donkey Kong Country: Tropical Freeze,0.9577878489820953,Yoshi's Woolly World,0.915802724515282,Super Mario 3D World,0.8992002353203802
Prince of Persia: The Sands of Time,Peter Jackson's King Kong: The Official Game of the Movie,0.9918766686128094,Tom Clancy's Splinter Cell,0.9918425880026568,Prince of Persia: Warrior Within,0.9804381858854768
Scribblenauts,Super Scribblenauts,0.9523217835392705,Game Party 3,0.8378633743218985,LEGO Batman: The Videogame,0.8146111157433594
The Legend of Zelda: Link's Awakening DX,The Legend of Zelda: Oracle of Seasons,0.9808753307840289,Metroid II: Return of Samus,0.9143214601776146,The Legend of Zelda: Link's Awakening,0.8859140544914994
Need for Speed: Hot Pursuit,Need for Speed: Shift,0.9898612971989491,Need For Speed: Undercover,0.9793880365727297,Need for Speed: ProStreet,0.9792139077271594
BioShock 2,Borderlands 2,0.9781791507708539,BioShock Infinite,0.9729532284940983,Borderlands,0.9635628539273092
Assassin's Creed IV: Black Flag,Assassin's Creed: Unity,0.9706314572013708,Watch Dogs,0.959159712928101,Assassin's Creed Syndicate,0.8963774470179823
Devil May Cry 3: Dante's Awakening Special Edition,Devil May Cry 3: Dante's Awakening,0.9385454455616441,Resident Evil - Code: Veronica X,0.8944887883673103,Star Wars Episode III: Revenge of the Sith,0.892232314612283
Rock Band 2,Rock Band,0.9942040520080727,Madden NFL 10,0.8873371308427523,Madden NFL 09,0.8862962415248338
Frogger,E.T.: The Extra Terrestrial,0.9624800201688167,Spider-Man,0.9504312569719409,Missile Command,0.9306345478732985
Guitar Hero II,Guitar Hero: Aerosmith,0.9068683127679595,Guitar Hero: World Tour,0.9068260140185941,Marvel: Ultimate Alliance,0.8989259443369203
Wario Land 3,Donkey Kong Country,0.9718805862463294,Donkey Kong,0.9717068757075128,Donkey Kong Land II,0.9422235902247826
Pro Yakyuu Family Stadium,Volleyball,0.9818493516649767,Baseball,0.9789492995058522,Pro Yakyuu Family Stadium '87,0.9773181937294905
Sonic Unleashed,Sonic Colors,0.9744772453436142,Sonic and the Secret Rings,0.9576076566953569,Sonic and the Black Knight,0.8991251085135094
High School Musical: Makin' the Cut!,Club Penguin: Elite Penguin Force,0.8740910785715053,Hannah Montana,0.86716048977074,Toy Story 3: The Video Game,0.86225336124026
Pro Evolution Soccer 2012,pro evolution soccer 2011,0.9161150566930307,Metal Gear Rising: Revengeance,0.9082087438305136,Metal Gear Solid V: The Phantom Pain,0.8899125705693002
Saints Row,Saints Row 2,0.9639506031341794,Saints Row: The Third,0.9497645290831775,LEGO Star Wars: The Complete Saga,0.8794497518592518
Star Wars: Knights of the Old Republic,Star Wars Knights of the Old Republic II: The Sith Lords,0.9495355221024855,The Elder Scrolls III: Morrowind,0.884052074159946,Fable,0.879459560677658
Kirby's Pinball Land,Yakuman,0.9608781413866834,Golf,0.9369113142531459,Tennis,0.9343944298469351
Donkey Kong Country,Wario Land 3,0.9718805862463294,Donkey Kong Land II,0.9544835320399482,Donkey Kong,0.9295882065438181
Hitman: Absolution,Tomb Raider (2013),0.9966928829440408,Just Cause 2,0.9879289121410323,Assassin's Creed IV: Black Flag,0.9220436371909797
Yu-Gi-Oh: Duel Monsters 4,Dragon Warrior Monsters,0.9812888008161319,Dragon Quest VI: Maboroshi no Daichi,0.9696698752275886,Dragon Quest Monsters 2,0.9680458218885722
ATV Offroad Fury 2,ATV Offroad Fury,0.8929165960114294,Midnight Club: Street Racing,0.872696418758945,Need for Speed: Hot Pursuit 2,0.8720802783451491
Forza Motorsport 5,Forza Motorsport 6,0.960684911063039,Forza Horizon 2,0.9283897490470611,Halo: The Master Chief Collection,0.8915826124064427
Madden NFL 25,Madden NFL 15,0.992580104725057,Madden NFL 13,0.9838627233024516,Madden NFL 12,0.9832933645219001
Pokemon Ranger,Pokémon Mystery Dungeon: Blue Rescue Team,0.9742198640549562,Mario & Luigi: Partners in Time,0.9457886428517133,Pokemon Ranger: Shadows of Almia,0.9245184691320806
Mario & Luigi: Superstar Saga,Golden Sun,0.9484541687645305,Final Fantasy I & II: Dawn of Souls,0.9006486255902646,Golden Sun: The Lost Age,0.8846172788435279
Final Fantasy XIII,Mass Effect 3,0.8823893525312152,Mass Effect 2,0.8783586946276585,Fallout: New Vegas,0.8658024880621831
Star Wars: Rogue Squadron,Star Wars: Shadows of the Empire,0.9027559538202596,Star Wars Episode I Racer,0.8839479335212118,Wave Race 64,0.8806944049921113
Tennis,Soccer,0.9974375050427682,Baseball,0.9825896401048042,Volleyball,0.9823626823619408
